order_id,exchange,timestamp,security_code,price,side,changereason,orderstatus,quantity,leavesquantity,ordertype,exchangeordertype,national_bid,national_offer,bid,offer,participantid,preferenceonly,midtick,singlefillminimumquantity,minimumquantity,sequence,crossingkey,totalmatchedquantity,shortsellquantity,triggercondition,timevaliditydecoded,row_num,timevalidity,date
7904794000128066907,3,1725503954080369778,110621,3400,1,1,2,1950,1950,1,4096,3400,3420,3400,3420,41,2,4,2,0,27831056,2,0,0,0,Rest of Day,22069,256,2024-09-05
7904794000128066934,3,1725503955097765275,110621,3420,2,1,2,771,771,1,2048,3400,3410,3400,3410,47,0,2,0,0,27832216,20302297,0,0,0,Rest of Day,22090,256,2024-09-05
7904794000128066940,3,1725503960157855669,110621,3400,1,1,2,1299,1299,1,4096,3400,3420,3400,3420,67,2,1,2,0,27840846,1,0,0,0,Rest of Day,22101,256,2024-09-05
7904794000128066941,3,1725503960157870924,110621,3400,1,1,2,1277,1277,1,4096,3400,3420,3400,3420,67,2,1,2,0,27840855,1,0,0,0,Rest of Day,22104,256,2024-09-05
7904794000128066942,3,1725503954161435404,110621,3400,1,1,2,1299,1299,1,4096,3400,3410,3400,3410,67,2,1,2,0,27831100,1,0,0,0,Rest of Day,22078,256,2024-09-05
7904794000128067065,3,1725503954702483021,110621,3410,1,9,2,146,146,1,64,3400,3410,3400,3410,27,0,2,0,0,27831721,0,0,0,0,Bouncing,22080,0,2024-09-05
7904794000128067074,3,1725503960157863815,110621,3400,1,1,2,1299,1299,1,4096,3400,3420,3400,3420,67,2,1,2,0,27840849,1,0,0,0,Rest of Day,22102,256,2024-09-05
7904794000128067168,3,1725503974307626690,110621,3420,2,1,2,46,46,1,2048,3400,3410,3400,3410,47,0,2,0,0,27859608,20302297,0,0,0,Rest of Day,22173,256,2024-09-05
7904794000128067174,3,1725503960157870924,110621,3400,1,1,2,1950,1950,1,4096,3400,3420,3400,3420,41,2,4,2,0,27840852,2,0,0,0,Rest of Day,22103,256,2024-09-05
7904794000128067431,3,1725505931953509355,110621,3410,2,1,2,358056,358056,1,4096,3400,3410,3400,3410,47,0,2,1,94,31794812,194035,55245,0,0,Rest of Day,24433,256,2024-09-05
7904794000128068606,3,1725503965140988773,110621,3400,1,1,2,1299,1299,1,4096,3400,3420,3400,3420,67,2,1,2,0,27849373,1,0,0,0,Rest of Day,22141,256,2024-09-05
7904794000128068608,3,1725503965140994977,110621,3400,1,1,2,1277,1277,1,4096,3400,3420,3400,3420,67,2,1,2,0,27849376,1,0,0,0,Rest of Day,22142,256,2024-09-05
7904794000128068609,3,1725503962683996149,110621,3400,1,1,2,1299,1299,1,4096,3400,3410,3400,3410,67,2,1,2,0,27846100,1,0,0,0,Rest of Day,22134,256,2024-09-05
7904794000128068614,3,1725503965140994977,110621,3400,1,1,2,1950,1950,1,4096,3400,3420,3400,3420,41,2,4,2,0,27849379,2,0,0,0,Rest of Day,22143,256,2024-09-05
7904794000128069168,3,1725504167398175799,110621,3390,1,1,2,209,209,1,2048,3410,3420,3410,3420,146,2,2,2,0,28218129,2,0,0,0,Rest of Day,22733,256,2024-09-05
7904794000128069884,3,1725503965141021877,110621,3400,1,1,2,1299,1299,1,4096,3400,3420,3400,3420,67,2,1,2,0,27849382,1,0,0,0,Rest of Day,22144,256,2024-09-05
7904794000128070070,3,1725503965714075355,110621,3400,1,1,2,1299,1299,1,4096,3400,3410,3400,3420,67,2,1,2,0,27850017,1,0,0,0,Rest of Day,22157,256,2024-09-05
7904794000128070072,3,1725503965714075355,110621,3400,1,1,2,1277,1277,1,4096,3400,3410,3400,3420,67,2,1,2,0,27850020,1,0,0,0,Rest of Day,22158,256,2024-09-05
7904794000128070073,3,1725503965714075355,110621,3400,1,1,2,1299,1299,1,4096,3400,3410,3400,3420,67,2,1,2,0,27850014,1,0,0,0,Rest of Day,22156,256,2024-09-05
7904794000128070074,3,1725503965714166979,110621,3400,1,1,2,1950,1950,1,4096,3400,3420,3400,3420,41,2,4,2,0,27850026,2,0,0,0,Rest of Day,22159,256,2024-09-05
7904794000128070187,3,1725504015938576960,110621,3400,1,1,2,1299,1299,1,4096,3400,3410,3400,3420,67,2,1,2,0,27931422,1,0,0,0,Rest of Day,22198,256,2024-09-05
7904794000128070188,3,1725504015938570712,110621,3400,1,1,2,1277,1277,1,4096,3400,3410,3400,3420,67,2,1,2,0,27931419,1,0,0,0,Rest of Day,22197,256,2024-09-05
7904794000128070190,3,1725504015938576960,110621,3400,1,1,2,1299,1299,1,4096,3400,3420,3400,3420,67,2,1,2,0,27931428,1,0,0,0,Rest of Day,22199,256,2024-09-05
7904794000128072115,3,1725504012787536516,110621,3440,2,1,2,405,405,1,2048,3400,3410,3400,3410,51,2,2,2,0,27923519,555,0,0,0,Rest of Day,22187,256,2024-09-05
7904794000128073007,3,1725504174956441996,110621,3400,1,1,2,51,51,1,2048,3410,3420,3410,3420,67,0,2,0,0,28240822,1,0,0,0,Rest of Day,22786,256,2024-09-05
7904794000128080824,3,1725505927370070166,110621,3410,1,3,2,60,0,1,2048,3410,3420,3410,3420,67,0,2,0,0,31784638,1,60,0,0,Rest of Day,24083,256,2024-09-05
7904794000128081946,3,1725504015938218965,110621,3410,2,3,2,35,0,1,2048,3400,3410,3400,3420,51,2,2,2,0,27931382,555,35,0,0,Rest of Day,22191,256,2024-09-05
7904794000128083957,3,1725504015938218965,110621,3410,1,3,2,280,0,1,2048,3400,3410,3400,3410,67,2,2,2,0,27931380,1,280,0,0,Bouncing,22189,0,2024-09-05
7904794000128083958,3,1725504015938369439,110621,3400,1,9,2,2400,2400,1,4096,3400,3410,3400,3420,67,2,1,2,0,27931406,1,0,0,0,Bouncing,22194,0,2024-09-05
7904794000128083959,3,1725504015938591593,110621,3400,1,1,2,1950,1950,1,4096,3400,3420,3400,3420,41,2,4,2,0,27931431,2,0,0,0,Rest of Day,22200,256,2024-09-05
7904794000128083966,3,1725504016714048179,110621,3400,1,1,2,1299,1299,1,4096,3400,3410,3400,3420,67,2,1,2,0,27932887,1,0,0,0,Rest of Day,22210,256,2024-09-05
7904794000128083968,3,1725504016714048179,110621,3400,1,1,2,1299,1299,1,4096,3400,3410,3400,3420,67,2,1,2,0,27932893,1,0,0,0,Rest of Day,22212,256,2024-09-05
7904794000128083969,3,1725504016714048179,110621,3400,1,1,2,1277,1277,1,4096,3400,3410,3400,3420,67,2,1,2,0,27932890,1,0,0,0,Rest of Day,22211,256,2024-09-05
7904794000128084223,3,1725504017713971590,110621,3400,1,1,2,1299,1299,1,4096,3400,3410,3400,3420,67,2,1,2,0,27934866,1,0,0,0,Rest of Day,22224,256,2024-09-05
7904794000128084224,3,1725504017713971590,110621,3400,1,1,2,1277,1277,1,4096,3400,3410,3400,3420,67,2,1,2,0,27934863,1,0,0,0,Rest of Day,22223,256,2024-09-05
7904794000128084225,3,1725504017713971590,110621,3400,1,1,2,1299,1299,1,4096,3400,3410,3400,3420,67,2,1,2,0,27934869,1,0,0,0,Rest of Day,22225,256,2024-09-05
7904794000128084571,3,1725504018714136685,110621,3400,1,1,2,1299,1299,1,4096,3400,3410,3400,3420,67,2,1,2,0,27936457,1,0,0,0,Rest of Day,22237,256,2024-09-05
7904794000128084572,3,1725504018714136685,110621,3400,1,1,2,1277,1277,1,4096,3400,3410,3400,3420,67,2,1,2,0,27936454,1,0,0,0,Rest of Day,22236,256,2024-09-05
7904794000128084573,3,1725504018714136685,110621,3400,1,1,2,1299,1299,1,4096,3400,3410,3400,3420,67,2,1,2,0,27936460,1,0,0,0,Rest of Day,22238,256,2024-09-05
7904794000128084852,3,1725504019714139332,110621,3400,1,1,2,1277,1277,1,4096,3400,3410,3400,3420,67,2,1,2,0,27937331,1,0,0,0,Rest of Day,22251,256,2024-09-05
7904794000128084853,3,1725504019714139332,110621,3400,1,1,2,1299,1299,1,4096,3400,3410,3400,3420,67,2,1,2,0,27937328,1,0,0,0,Rest of Day,22250,256,2024-09-05
7904794000128084855,3,1725504019714148860,110621,3400,1,1,2,1299,1299,1,4096,3400,3410,3400,3420,67,2,1,2,0,27937334,1,0,0,0,Rest of Day,22252,256,2024-09-05
7904794000128084857,3,1725504019714238648,110621,3400,1,1,2,1950,1950,1,4096,3400,3420,3400,3420,41,2,4,2,0,27937340,2,0,0,0,Rest of Day,22253,256,2024-09-05
7904794000128085016,3,1725504020356763588,110621,3400,1,1,2,1299,1299,1,4096,3400,3410,3400,3420,67,2,1,2,0,27938303,1,0,0,0,Rest of Day,22265,256,2024-09-05
7904794000128085018,3,1725504020356763588,110621,3400,1,1,2,1299,1299,1,4096,3400,3410,3400,3420,67,2,1,2,0,27938297,1,0,0,0,Rest of Day,22263,256,2024-09-05
7904794000128085019,3,1725504020356763588,110621,3400,1,1,2,1277,1277,1,4096,3400,3410,3400,3420,67,2,1,2,0,27938300,1,0,0,0,Rest of Day,22264,256,2024-09-05
7904794000128085204,3,1725504020604719045,110621,3400,1,1,2,1299,1299,1,4096,3400,3410,3400,3420,67,2,1,2,0,27938460,1,0,0,0,Rest of Day,22275,256,2024-09-05
7904794000128085205,3,1725504020604719045,110621,3400,1,1,2,1299,1299,1,4096,3400,3410,3400,3420,67,2,1,2,0,27938463,1,0,0,0,Rest of Day,22276,256,2024-09-05
7904794000128085206,3,1725504020604728840,110621,3400,1,1,2,1277,1277,1,4096,3400,3410,3400,3420,67,2,1,2,0,27938466,1,0,0,0,Rest of Day,22277,256,2024-09-05
7904794000128085249,3,1725504020714120123,110621,3400,1,1,2,1299,1299,1,4096,3400,3410,3400,3420,67,2,1,2,0,27938564,1,0,0,0,Rest of Day,22288,256,2024-09-05
7904794000128085250,3,1725504020714120123,110621,3400,1,1,2,1299,1299,1,4096,3400,3410,3400,3420,67,2,1,2,0,27938561,1,0,0,0,Rest of Day,22287,256,2024-09-05
7904794000128085251,3,1725504020714120123,110621,3400,1,1,2,1277,1277,1,4096,3400,3410,3400,3420,67,2,1,2,0,27938567,1,0,0,0,Rest of Day,22289,256,2024-09-05
7904794000128085275,3,1725504021713950592,110621,3400,1,1,2,1299,1299,1,4096,3400,3410,3400,3420,67,2,1,2,0,27939964,1,0,0,0,Rest of Day,22301,256,2024-09-05
7904794000128085277,3,1725504021713950592,110621,3400,1,1,2,1277,1277,1,4096,3400,3410,3400,3420,67,2,1,2,0,27939967,1,0,0,0,Rest of Day,22302,256,2024-09-05
7904794000128085278,3,1725504021713950592,110621,3400,1,1,2,1299,1299,1,4096,3400,3410,3400,3420,67,2,1,2,0,27939970,1,0,0,0,Rest of Day,22303,256,2024-09-05
7904794000128085282,3,1725504021714051422,110621,3400,1,1,2,1950,1950,1,4096,3400,3420,3400,3420,41,2,4,2,0,27939976,2,0,0,0,Rest of Day,22304,256,2024-09-05
7904794000128085540,3,1725504022714201044,110621,3400,1,1,2,1299,1299,1,4096,3400,3410,3400,3420,67,2,1,2,0,27942216,1,0,0,0,Rest of Day,22316,256,2024-09-05
7904794000128085541,3,1725504022714201044,110621,3400,1,1,2,1299,1299,1,4096,3400,3410,3400,3420,67,2,1,2,0,27942210,1,0,0,0,Rest of Day,22314,256,2024-09-05
7904794000128085542,3,1725504022714201044,110621,3400,1,1,2,1277,1277,1,4096,3400,3410,3400,3420,67,2,1,2,0,27942213,1,0,0,0,Rest of Day,22315,256,2024-09-05
7904794000128085996,3,1725504023713904969,110621,3400,1,1,2,1299,1299,1,4096,3400,3410,3400,3420,67,2,1,2,0,27945326,1,0,0,0,Rest of Day,22327,256,2024-09-05
7904794000128085997,3,1725504023713904969,110621,3400,1,1,2,1299,1299,1,4096,3400,3410,3400,3420,67,2,1,2,0,27945323,1,0,0,0,Rest of Day,22326,256,2024-09-05
7904794000128085999,3,1725504023713904969,110621,3400,1,1,2,1277,1277,1,4096,3400,3410,3400,3420,67,2,1,2,0,27945329,1,0,0,0,Rest of Day,22328,256,2024-09-05
7904794000128086588,3,1725504024066065530,110621,3400,1,1,2,1299,1299,1,4096,3400,3410,3400,3420,67,2,1,2,0,27945655,1,0,0,0,Rest of Day,22343,256,2024-09-05
7904794000128086590,3,1725504024066065530,110621,3400,1,1,2,1299,1299,1,4096,3400,3410,3400,3420,67,2,1,2,0,27945652,1,0,0,0,Rest of Day,22342,256,2024-09-05
7904794000128086591,3,1725504024066065530,110621,3400,1,1,2,1277,1277,1,4096,3400,3410,3400,3420,67,2,1,2,0,27945658,1,0,0,0,Rest of Day,22344,256,2024-09-05
7904794000128086594,3,1725504024066164081,110621,3400,1,1,2,1950,1950,1,4096,3400,3420,3400,3420,41,2,4,2,0,27945664,2,0,0,0,Rest of Day,22345,256,2024-09-05
7904794000128086646,3,1725504063098538303,110621,3400,1,1,2,1277,1277,1,4096,3400,3420,3400,3420,67,2,1,2,0,28027569,1,0,0,0,Rest of Day,22384,256,2024-09-05
7904794000128086648,3,1725504061892690107,110621,3400,1,1,2,1299,1299,1,4096,3400,3410,3400,3410,67,2,1,2,0,28023515,1,0,0,0,Rest of Day,22372,256,2024-09-05
7904794000128086649,3,1725504063098538303,110621,3400,1,1,2,1299,1299,1,4096,3400,3410,3400,3420,67,2,1,2,0,28027556,1,0,0,0,Rest of Day,22380,256,2024-09-05
7904794000128091606,3,1725504063098538303,110621,3400,1,1,2,1950,1950,1,4096,3400,3410,3400,3420,41,2,4,2,0,28027559,2,0,0,0,Rest of Day,22381,256,2024-09-05
7904794000128094128,3,1725504173824484989,110621,3400,1,1,2,216,216,1,2048,3410,3420,3410,3420,51,2,2,2,0,28237054,555,0,0,0,Rest of Day,22743,256,2024-09-05
7904794000128095267,3,1725504049087020801,110621,3400,1,9,2,259,259,1,4096,3400,3410,3400,3410,67,0,1,1,259,27999349,0,0,0,0,Bouncing,22365,0,2024-09-05
7904794000128095272,3,1725504063098538303,110621,3430,1,3,2,435,0,1,4096,3400,3410,3400,3420,67,0,2,2,0,28027562,0,435,0,0,Rest of Day,22382,256,2024-09-05
7904794000128099593,3,1725504063098127096,110621,3410,1,3,2,781,0,1,2048,3400,3410,3400,3410,41,0,2,0,0,28027527,0,781,0,0,Rest of Day,22374,256,2024-09-05
7904794000128099595,3,1725504063098538303,110621,3400,1,1,2,1299,1299,1,4096,3400,3420,3400,3420,67,2,1,2,0,28027572,1,0,0,0,Rest of Day,22385,256,2024-09-05
7904794000128099602,3,1725504063098666253,110621,3400,1,9,2,2424,2424,1,4096,3400,3410,3400,3420,67,2,1,2,0,28027585,1,0,0,0,Bouncing,22387,0,2024-09-05
7904794000128099603,3,1725504065449257808,110621,3400,1,1,2,1299,1299,1,4096,3400,3410,3400,3410,67,2,1,2,0,28031434,1,0,0,0,Rest of Day,22414,256,2024-09-05
7904794000128099604,3,1725504063359841930,110621,3400,1,1,2,1299,1299,1,4096,3400,3410,3400,3410,67,2,1,2,0,28028481,1,0,0,0,Rest of Day,22402,256,2024-09-05
7904794000128099605,3,1725504064199225582,110621,3400,1,1,2,1277,1277,1,4096,3400,3410,3400,3410,67,2,1,2,0,28029585,1,0,0,0,Rest of Day,22405,256,2024-09-05
7904794000128099606,3,1725504065449270335,110621,3400,1,1,2,1950,1950,1,4096,3400,3410,3400,3410,41,2,4,2,0,28031437,2,0,0,0,Rest of Day,22415,256,2024-09-05
7904794000128100031,3,1725504065449618543,110621,3400,1,1,2,1277,1277,1,4096,3400,3410,3400,3410,67,2,1,2,0,28031440,1,0,0,0,Rest of Day,22416,256,2024-09-05
7904794000128100500,3,1725504076600369189,110621,3400,1,1,2,1277,1277,1,4096,3400,3410,3400,3410,67,2,1,2,0,28053889,1,0,0,0,Rest of Day,22443,256,2024-09-05
7904794000128100896,3,1725504076334164546,110621,3400,1,1,2,1299,1299,1,4096,3400,3410,3400,3410,67,2,1,2,0,28053631,1,0,0,0,Rest of Day,22440,256,2024-09-05
7904794000128101713,3,1725504166396472270,110621,3400,1,1,2,46,46,1,2048,3410,3420,3410,3420,146,2,2,2,0,28217572,2,0,0,0,Rest of Day,22726,256,2024-09-05
7904794000128102158,3,1725504071714849260,110621,3400,1,1,2,1299,1299,1,4096,3400,3410,3400,3410,67,2,1,2,0,28043566,1,0,0,0,Rest of Day,22425,256,2024-09-05
7904794000128102337,3,1725504072505496595,110621,3400,1,1,2,1508,1508,1,4096,3400,3410,3400,3410,67,2,4,2,0,28044967,1,0,0,0,Rest of Day,22430,256,2024-09-05
7904794000128102437,3,1725504136515292766,110621,3410,2,1,2,36,36,1,2048,3400,3410,3400,3410,51,2,2,2,0,28174230,555,0,0,0,Rest of Day,22548,256,2024-09-05
7904794000128102831,3,1725504076334164546,110621,3400,1,1,2,1508,1508,1,4096,3400,3410,3400,3410,67,2,4,2,0,28053628,1,0,0,0,Rest of Day,22439,256,2024-09-05
7904794000128103644,3,1725504088117664057,110621,3420,2,1,2,78,78,1,2048,3400,3410,3400,3410,67,0,2,0,0,28084717,1,0,0,0,Rest of Day,22452,256,2024-09-05
7904794000128104787,3,1725504121509902311,110621,3400,1,1,2,1277,1205,1,4096,3400,3410,3400,3410,67,2,1,2,0,28142356,1,72,0,0,Rest of Day,22483,256,2024-09-05
7904794000128105525,3,1725504121509892637,110621,3400,1,1,2,1299,1299,1,4096,3400,3410,3400,3410,67,2,1,2,0,28142349,1,0,0,0,Rest of Day,22480,256,2024-09-05
7904794000128105539,3,1725504088114392803,110621,3400,1,1,2,1299,1299,1,4096,3400,3410,3400,3410,67,2,1,2,0,28084714,1,0,0,0,Rest of Day,22451,256,2024-09-05
7904794000128107720,3,1725504156095140907,110621,3410,2,3,2,21,0,1,2048,3400,3410,3400,3420,67,0,2,0,0,28204934,1,21,0,0,Rest of Day,22589,256,2024-09-05
7904794000128108996,3,1725504921699899316,110621,3400,1,1,2,7,7,1,2048,3410,3420,3410,3420,51,2,2,2,0,29609773,8949669,0,0,0,Rest of Day,23339,256,2024-09-05
7904794000128110761,3,1725504099896262860,110621,3400,1,9,2,216,216,1,4096,3400,3410,3400,3410,67,0,1,1,216,28104061,0,0,0,0,Bouncing,22463,0,2024-09-05
7904794000128110765,3,1725504156095444009,110621,3430,1,3,2,471,0,1,4096,3410,3410,3410,3420,67,0,2,2,0,28205037,0,471,0,0,Rest of Day,22618,256,2024-09-05
7904794000128116337,3,1725504136515659247,110621,3410,2,1,2,36,36,1,2048,3400,3410,3400,3410,51,2,2,2,0,28174233,555,0,0,0,Rest of Day,22549,256,2024-09-05
7904794000128116510,3,1725504121743714633,110621,3400,1,9,2,263,263,1,64,3400,3410,3400,3410,67,0,1,0,0,28144046,0,0,0,0,Bouncing,22485,0,2024-09-05
7904794000128116513,3,1725504121855020400,110621,3400,1,1,2,1299,1299,1,4096,3400,3410,3400,3410,67,2,1,2,0,28144346,1,0,0,0,Rest of Day,22501,256,2024-09-05
7904794000128116515,3,1725504121855020400,110621,3400,1,1,2,1277,1277,1,4096,3400,3410,3400,3410,67,2,1,2,0,28144349,1,0,0,0,Rest of Day,22502,256,2024-09-05
7904794000128116910,3,1725504148806198943,110621,3410,2,1,2,265,265,1,2048,3400,3410,3400,3410,47,0,2,0,0,28191389,20302297,0,0,0,Rest of Day,22560,256,2024-09-05
7904794000128117320,3,1725504126450286603,110621,3400,1,1,2,1277,1277,1,4096,3400,3410,3400,3410,67,2,1,2,0,28155290,1,0,0,0,Rest of Day,22517,256,2024-09-05
7904794000128117321,3,1725504124896512993,110621,3400,1,1,2,1299,1299,1,4096,3400,3410,3400,3410,67,2,1,2,0,28149968,1,0,0,0,Rest of Day,22514,256,2024-09-05
7904794000128119325,3,1725504134991399431,110621,3400,1,1,2,1277,1277,1,4096,3400,3410,3400,3410,67,2,1,2,0,28169938,1,0,0,0,Rest of Day,22536,256,2024-09-05
7904794000128119709,3,1725504133245128953,110621,3400,1,1,2,1299,1299,1,4096,3400,3410,3400,3410,67,2,1,2,0,28166225,1,0,0,0,Rest of Day,22533,256,2024-09-05
7904794000128120439,3,1725504156095404936,110621,3400,1,1,2,1277,1277,1,4096,3410,3410,3410,3420,67,2,1,2,0,28205028,1,0,0,0,Rest of Day,22617,256,2024-09-05
7904794000128120610,3,1725504156095390478,110621,3400,1,1,2,1299,1299,1,4096,3410,3410,3410,3420,67,2,1,2,0,28205018,1,0,0,0,Rest of Day,22614,256,2024-09-05
7904794000128120721,3,1725504156095390478,110621,3400,1,1,2,1299,1299,1,4096,3410,3410,3410,3420,67,2,1,2,0,28205015,1,0,0,0,Rest of Day,22613,256,2024-09-05
7904794000128120723,3,1725504177917785687,110621,3400,1,1,2,27,27,1,2048,3410,3420,3410,3420,47,0,2,0,0,28245781,20409626,0,0,0,Rest of Day,22805,256,2024-09-05
7904794000128121759,3,1725505929922059637,110621,3400,1,3,2,1508,0,1,4096,3400,3410,3400,3410,67,2,4,2,0,31789687,1,1508,0,0,Rest of Day,24347,256,2024-09-05
7904794000128122951,3,1725504174675152579,110621,3390,1,1,2,500,500,1,2048,3410,3420,3410,3420,146,2,2,2,0,28239642,2,0,0,0,Rest of Day,22744,256,2024-09-05
7904794000128123771,3,1725504156095140907,110621,3410,2,3,2,163,0,1,2048,3400,3410,3400,3420,47,0,2,0,0,28204943,20302297,163,0,0,Rest of Day,22598,256,2024-09-05
7904794000128125777,3,1725504157274057321,110621,3380,1,1,2,381,381,1,2048,3410,3420,3410,3420,51,2,2,2,0,28206280,8949669,0,0,0,Rest of Day,22691,256,2024-09-05
7904794000128125787,3,1725504156195360426,110621,3380,1,1,2,10400,10400,1,2048,3410,3420,3410,3420,2,2,2,2,0,28205323,99999,0,0,0,Rest of Day,22653,256,2024-09-05
7904794000128125813,3,1725504156295759132,110621,3360,1,1,2,10400,10400,1,2048,3410,3420,3410,3420,2,2,2,2,0,28205451,99999,0,0,0,Rest of Day,22677,256,2024-09-05
7904794000128125821,3,1725504156084666132,110621,3400,1,9,2,298,298,1,64,3400,3410,3400,3410,67,0,1,0,0,28204892,0,0,0,0,Bouncing,22578,0,2024-09-05
7904794000128125824,3,1725504156095140907,110621,3410,1,3,2,3121,0,1,2048,3400,3410,3400,3410,67,2,2,2,0,28204932,1,3121,0,0,Bouncing,22587,0,2024-09-05
7904794000128125828,3,1725504156095352341,110621,3400,1,9,2,2424,2424,1,4096,3410,3410,3410,3420,67,2,1,2,0,28205000,1,0,0,0,Bouncing,22606,0,2024-09-05
7904794000128125831,3,1725504156095603766,110621,3400,1,1,2,1950,1950,1,4096,3410,3420,3410,3420,41,2,4,2,0,28205099,2,0,0,0,Rest of Day,22630,256,2024-09-05
7904794000128125838,3,1725504156116032188,110621,3420,2,1,2,1950,1950,1,4096,3410,3420,3410,3420,41,2,4,2,0,28205176,2,0,0,0,Rest of Day,22650,256,2024-09-05
7904794000128125841,3,1725504156096002610,110621,3420,2,1,2,1299,1299,1,4096,3410,3420,3410,3420,67,2,1,2,0,28205125,1,0,0,0,Rest of Day,22635,256,2024-09-05
7904794000128125843,3,1725504156116016633,110621,3420,2,1,2,1299,1299,1,4096,3410,3420,3410,3420,67,2,1,2,0,28205173,1,0,0,0,Rest of Day,22649,256,2024-09-05
7904794000128125889,3,1725504174798548501,110621,3390,1,1,2,10400,10400,1,2048,3410,3420,3410,3420,2,2,2,2,0,28240070,99999,0,0,0,Rest of Day,22762,256,2024-09-05
7904794000128125898,3,1725504156210295274,110621,3410,1,9,2,591,591,1,4096,3410,3420,3410,3420,42,2,2,2,0,28205376,0,0,0,0,Bouncing,22666,0,2024-09-05
7904794000128125904,3,1725504156233966184,110621,3420,2,9,2,913,913,1,4096,3410,3420,3410,3420,51,2,1,2,0,28205402,555,0,0,0,Bouncing,22672,0,2024-09-05
7904794000128125905,3,1725504156295803831,110621,3420,2,1,2,1299,1299,1,4096,3410,3420,3410,3420,67,2,1,2,0,28205454,1,0,0,0,Rest of Day,22678,256,2024-09-05
7904794000128125917,3,1725504174899879208,110621,3370,1,1,2,10400,10400,1,2048,3410,3420,3410,3420,2,2,2,2,0,28240563,99999,0,0,0,Rest of Day,22768,256,2024-09-05
7904794000128125986,3,1725505927595383312,110621,3440,2,1,2,441,441,1,2048,3400,3410,3400,3410,51,2,2,2,0,31786396,555,0,0,0,Rest of Day,24316,256,2024-09-05
7904794000128126026,3,1725504174682859827,110621,3420,2,1,2,1277,1277,1,4096,3410,3420,3410,3420,67,2,1,2,0,28239661,1,0,0,0,Rest of Day,22748,256,2024-09-05
7904794000128126063,3,1725504175688533105,110621,3390,1,1,2,280,280,1,2048,3410,3420,3410,3420,51,2,2,2,0,28242786,8949669,0,0,0,Rest of Day,22799,256,2024-09-05
7904794000128126064,3,1725505927557432757,110621,3400,1,1,2,328,328,1,2048,3400,3410,3400,3410,51,2,2,2,0,31786332,8949669,0,0,0,Rest of Day,24301,256,2024-09-05
7904794000128126085,3,1725504157413149476,110621,3420,2,9,2,874,874,1,4096,3410,3420,3410,3420,51,2,1,2,0,28206462,555,0,0,0,Bouncing,22697,0,2024-09-05
7904794000128126087,3,1725504158019886705,110621,3420,2,1,2,1299,1299,1,4096,3410,3420,3410,3420,67,2,1,2,0,28206755,1,0,0,0,Rest of Day,22707,256,2024-09-05
7904794000128126088,3,1725504174688037877,110621,3420,2,1,2,1299,1299,1,4096,3410,3420,3410,3420,67,2,1,2,0,28239679,1,0,0,0,Rest of Day,22751,256,2024-09-05
7904794000128126089,3,1725504167403407919,110621,3410,2,1,2,125,125,1,4098,3410,3420,3410,3420,67,2,2,2,0,28218143,1,0,125,0,Rest of Day,22735,256,2024-09-05
7904794000128126090,3,1725504167403399571,110621,3420,2,1,2,1950,1950,1,4096,3410,3420,3410,3420,41,2,4,2,0,28218140,2,0,0,0,Rest of Day,22734,256,2024-09-05
7904794000128126386,3,1725505934988718463,110621,3430,2,1,2,600,600,1,2048,3400,3410,3400,3410,146,2,2,2,0,31802198,0,0,0,0,Rest of Day,24446,256,2024-09-05
7904794000128126387,3,1725504164314531007,110621,3420,2,1,2,1299,1299,1,4096,3410,3420,3410,3420,67,2,1,2,0,28214623,1,0,0,0,Rest of Day,22720,256,2024-09-05
7904794000128126682,3,1725504164510337912,110621,3420,2,1,2,72,72,1,2048,3410,3420,3410,3420,51,2,2,2,0,28214842,555,0,0,0,Rest of Day,22721,256,2024-09-05
7904794000128126786,3,1725504299869381567,110621,3390,1,1,2,8,8,1,2048,3410,3420,3410,3420,51,2,2,2,0,28496824,8949669,0,0,0,Rest of Day,22924,256,2024-09-05
7904794000128127672,3,1725504166660792228,110621,3420,2,1,2,1299,1299,1,4096,3410,3420,3410,3420,67,2,1,2,0,28217730,1,0,0,0,Rest of Day,22730,256,2024-09-05
7904794000128128009,3,1725504168130293207,110621,3420,1,3,2,109,0,1,4096,3410,3420,3410,3420,51,2,2,2,0,28218549,555,109,0,0,Rest of Day,22737,256,2024-09-05
7904794000128131140,3,1725504504171210077,110621,3410,1,1,2,106,106,1,2048,3410,3420,3410,3420,146,2,2,2,0,28800340,2,0,0,0,Rest of Day,23052,256,2024-09-05
7904794000128131150,3,1725504174697102333,110621,3460,1,3,2,61,0,1,2048,3410,3420,3410,3420,41,0,2,0,0,28239705,2,61,0,0,Rest of Day,22753,256,2024-09-05
7904794000128131229,3,1725504275836070889,110621,3400,1,1,2,10400,10400,1,2048,3410,3420,3410,3420,2,2,2,2,0,28445400,99999,0,0,0,Rest of Day,22909,256,2024-09-05
7904794000128131342,3,1725504275936718802,110621,3380,1,1,2,10400,10400,1,2048,3410,3420,3410,3420,2,2,2,2,0,28445578,99999,0,0,0,Rest of Day,22912,256,2024-09-05
7904794000128131405,3,1725505927370070166,110621,3410,1,3,2,62,0,1,2048,3410,3420,3410,3420,67,0,2,0,0,31784640,1,62,0,0,Rest of Day,24085,256,2024-09-05
7904794000128131406,3,1725505927370070166,110621,3410,1,3,2,83,0,1,2048,3410,3420,3410,3420,67,0,2,0,0,31784641,0,83,0,0,Rest of Day,24086,256,2024-09-05
