EXCHANGE,sequence,tradedate,tradetime,securitycode,orderid,dealsource,dealsourcedecoded,exchangeinfo,matchgroupid,nationalbidpricesnapshot,nationalofferpricesnapshot,tradeprice,quantity,side,sidedecoded,participantid,passiveaggressive,row_num
3,11631388,2024-09-05,1725497339611570283,110621,7904794000125542459,47,Centre Point,ON Market,7904794000123569558,3380,3390,3385,13,2,Sell,47,1,1282
3,11738382,2024-09-05,1725497374921864009,110621,7904794000124474831,47,Centre Point,ON Market,7904794000123570271,3380,3390,3385,14,1,Buy,75,0,1283
3,11738383,2024-09-05,1725497374921864009,110621,7904794000125559126,47,Centre Point,ON Market,7904794000123570271,3380,3390,3385,14,2,Sell,47,1,1284
3,11925472,2024-09-05,1725497429870932745,110621,7904794000124474831,47,Centre Point,ON Market,7904794000123571196,3380,3390,3385,1862,1,Buy,75,0,1285
3,11925473,2024-09-05,1725497429870932745,110621,7904794000125589463,47,Centre Point,ON Market,7904794000123571196,3380,3390,3385,1862,2,Sell,146,1,1286
3,11925474,2024-09-05,1725497429870932745,110621,7904794000125584892,47,Centre Point,ON Market,7904794000123571197,3380,3390,3385,1182,1,Buy,67,0,1287
3,11925475,2024-09-05,1725497429870932745,110621,7904794000125589463,47,Centre Point,ON Market,7904794000123571197,3380,3390,3385,1182,2,Sell,146,1,1288
3,11925476,2024-09-05,1725497429870932745,110621,7904794000125588932,47,Centre Point,ON Market,7904794000123571198,3380,3390,3385,178,1,Buy,61,0,1289
3,11925477,2024-09-05,1725497429870932745,110621,7904794000125589463,47,Centre Point,ON Market,7904794000123571198,3380,3390,3385,178,2,Sell,146,1,1290
3,11925478,2024-09-05,1725497429870932745,110621,7904794000124444384,1,Continuous Lit,ON Market,7904794000123571199,3380,3390,3380,2500,1,Buy,67,0,1291
3,11925479,2024-09-05,1725497429870932745,110621,7904794000125589463,1,Continuous Lit,ON Market,7904794000123571199,3380,3390,3380,2500,2,Sell,146,1,1292
3,11925480,2024-09-05,1725497429870932745,110621,7904794000124444402,1,Continuous Lit,ON Market,7904794000123571200,3380,3390,3380,643,1,Buy,67,0,1293
3,11925481,2024-09-05,1725497429870932745,110621,7904794000125589463,1,Continuous Lit,ON Market,7904794000123571200,3380,3390,3380,643,2,Sell,146,1,1294
3,11925482,2024-09-05,1725497429870932745,110621,7904794000124444403,1,Continuous Lit,ON Market,7904794000123571201,3380,3390,3380,632,1,Buy,67,0,1295
3,11925483,2024-09-05,1725497429870932745,110621,7904794000125589463,1,Continuous Lit,ON Market,7904794000123571201,3380,3390,3380,632,2,Sell,146,1,1296
3,11925484,2024-09-05,1725497429870932745,110621,7904794000124509132,1,Continuous Lit,ON Market,7904794000123571202,3380,3390,3380,1950,1,Buy,41,0,1297
3,11925485,2024-09-05,1725497429870932745,110621,7904794000125589463,1,Continuous Lit,ON Market,7904794000123571202,3380,3390,3380,1950,2,Sell,146,1,1298
3,11925486,2024-09-05,1725497429870932745,110621,7904794000124509135,1,Continuous Lit,ON Market,7904794000123571203,3380,3390,3380,1604,1,Buy,67,0,1299
3,11925487,2024-09-05,1725497429870932745,110621,7904794000125589463,1,Continuous Lit,ON Market,7904794000123571203,3380,3390,3380,1604,2,Sell,146,1,1300
3,11925488,2024-09-05,1725497429870932745,110621,7904794000124509137,1,Continuous Lit,ON Market,7904794000123571204,3380,3390,3380,1053,1,Buy,42,0,1301
3,11925489,2024-09-05,1725497429870932745,110621,7904794000125589463,1,Continuous Lit,ON Market,7904794000123571204,3380,3390,3380,1053,2,Sell,146,1,1302
3,11925490,2024-09-05,1725497429870932745,110621,7904794000124615438,1,Continuous Lit,ON Market,7904794000123571205,3380,3390,3380,1,1,Buy,67,0,1303
3,11925491,2024-09-05,1725497429870932745,110621,7904794000125589463,1,Continuous Lit,ON Market,7904794000123571205,3380,3390,3380,1,2,Sell,146,1,1304
3,11925492,2024-09-05,1725497429870932745,110621,7904794000124651392,1,Continuous Lit,ON Market,7904794000123571206,3380,3390,3380,1008,1,Buy,67,0,1305
3,11925493,2024-09-05,1725497429870932745,110621,7904794000125589463,1,Continuous Lit,ON Market,7904794000123571206,3380,3390,3380,1008,2,Sell,146,1,1306
3,11925494,2024-09-05,1725497429870932745,110621,7904794000124776428,1,Continuous Lit,ON Market,7904794000123571207,3380,3390,3380,260,1,Buy,67,0,1307
3,11925495,2024-09-05,1725497429870932745,110621,7904794000125589463,1,Continuous Lit,ON Market,7904794000123571207,3380,3390,3380,260,2,Sell,146,1,1308
3,11925496,2024-09-05,1725497429870932745,110621,7904794000124776430,1,Continuous Lit,ON Market,7904794000123571208,3380,3390,3380,1007,1,Buy,67,0,1309
3,11925497,2024-09-05,1725497429870932745,110621,7904794000125589463,1,Continuous Lit,ON Market,7904794000123571208,3380,3390,3380,1007,2,Sell,146,1,1310
3,11925498,2024-09-05,1725497429870932745,110621,7904794000125231755,1,Continuous Lit,ON Market,7904794000123571209,3380,3390,3380,12,1,Buy,47,0,1311
3,11925499,2024-09-05,1725497429870932745,110621,7904794000125589463,1,Continuous Lit,ON Market,7904794000123571209,3380,3390,3380,12,2,Sell,146,1,1312
3,11925500,2024-09-05,1725497429870932745,110621,7904794000125452465,1,Continuous Lit,ON Market,7904794000123571210,3380,3390,3380,695,1,Buy,41,0,1313
3,11925501,2024-09-05,1725497429870932745,110621,7904794000125589463,1,Continuous Lit,ON Market,7904794000123571210,3380,3390,3380,695,2,Sell,146,1,1314
3,11925700,2024-09-05,1725497429890151391,110621,7904794000125452465,1,Continuous Lit,ON Market,7904794000123571211,3380,3390,3380,38,1,Buy,41,0,1315
3,11925701,2024-09-05,1725497429890151391,110621,7904794000125589491,1,Continuous Lit,ON Market,7904794000123571211,3380,3390,3380,38,2,Sell,41,1,1316
3,11925724,2024-09-05,1725497429890266385,110621,7904794000125452465,1,Continuous Lit,ON Market,7904794000123571212,3380,3390,3380,1251,1,Buy,41,0,1317
3,11925725,2024-09-05,1725497429890266385,110621,7904794000125589492,1,Continuous Lit,ON Market,7904794000123571212,3380,3390,3380,1251,2,Sell,8,1,1318
3,11925726,2024-09-05,1725497429890266385,110621,7904794000125453046,1,Continuous Lit,ON Market,7904794000123571213,3380,3390,3380,1298,1,Buy,51,0,1319
3,11925727,2024-09-05,1725497429890266385,110621,7904794000125589492,1,Continuous Lit,ON Market,7904794000123571213,3380,3390,3380,1298,2,Sell,8,1,1320
3,11925728,2024-09-05,1725497429890266385,110621,7904794000125215301,1,Continuous Lit,ON Market,7904794000123571214,3380,3390,3380,21,1,Buy,47,0,1321
3,11925729,2024-09-05,1725497429890266385,110621,7904794000125589492,1,Continuous Lit,ON Market,7904794000123571214,3380,3390,3380,21,2,Sell,8,1,1322
3,11925730,2024-09-05,1725497429890266385,110621,7904794000125522614,1,Continuous Lit,ON Market,7904794000123571215,3380,3390,3380,248,1,Buy,41,0,1323
3,11925731,2024-09-05,1725497429890266385,110621,7904794000125589492,1,Continuous Lit,ON Market,7904794000123571215,3380,3390,3380,248,2,Sell,8,1,1324
3,11925732,2024-09-05,1725497429890266385,110621,7904794000125522623,1,Continuous Lit,ON Market,7904794000123571216,3380,3390,3380,10,1,Buy,41,0,1325
3,11925733,2024-09-05,1725497429890266385,110621,7904794000125589492,1,Continuous Lit,ON Market,7904794000123571216,3380,3390,3380,10,2,Sell,8,1,1326
3,11925734,2024-09-05,1725497429890266385,110621,7904794000125522706,1,Continuous Lit,ON Market,7904794000123571217,3380,3390,3380,376,1,Buy,42,0,1327
3,11925735,2024-09-05,1725497429890266385,110621,7904794000125589492,1,Continuous Lit,ON Market,7904794000123571217,3380,3390,3380,376,2,Sell,8,1,1328
3,11925736,2024-09-05,1725497429890266385,110621,7904794000125523131,1,Continuous Lit,ON Market,7904794000123571218,3380,3390,3380,531,1,Buy,42,0,1329
3,11925737,2024-09-05,1725497429890266385,110621,7904794000125589492,1,Continuous Lit,ON Market,7904794000123571218,3380,3390,3380,531,2,Sell,8,1,1330
3,11925738,2024-09-05,1725497429890266385,110621,7904794000125547993,1,Continuous Lit,ON Market,7904794000123571219,3380,3390,3380,166,1,Buy,67,0,1331
3,11925739,2024-09-05,1725497429890266385,110621,7904794000125589492,1,Continuous Lit,ON Market,7904794000123571219,3380,3390,3380,166,2,Sell,8,1,1332
3,11925740,2024-09-05,1725497429890266385,110621,7904794000125589472,1,Continuous Lit,ON Market,7904794000123571220,3380,3390,3380,1182,1,Buy,67,0,1333
3,11925741,2024-09-05,1725497429890266385,110621,7904794000125589492,1,Continuous Lit,ON Market,7904794000123571220,3380,3390,3380,1182,2,Sell,8,1,1334
3,11925742,2024-09-05,1725497429890266385,110621,7904794000125589475,1,Continuous Lit,ON Market,7904794000123571221,3380,3390,3380,1181,1,Buy,67,0,1335
3,11925743,2024-09-05,1725497429890266385,110621,7904794000125589492,1,Continuous Lit,ON Market,7904794000123571221,3380,3390,3380,1181,2,Sell,8,1,1336
3,11925744,2024-09-05,1725497429890266385,110621,7904794000125589477,1,Continuous Lit,ON Market,7904794000123571222,3380,3390,3380,1160,1,Buy,67,0,1337
3,11925745,2024-09-05,1725497429890266385,110621,7904794000125589492,1,Continuous Lit,ON Market,7904794000123571222,3380,3390,3380,1160,2,Sell,8,1,1338
3,11925784,2024-09-05,1725497429890464155,110621,7904794000125589494,48,Centre Point UCP,ON Market,7904794000123571223,3380,3390,3385,125,1,Buy,67,0,1339
3,11925785,2024-09-05,1725497429890464155,110621,7904794000125589496,48,Centre Point UCP,ON Market,7904794000123571223,3380,3390,3385,125,2,Sell,67,1,1340
3,11925858,2024-09-05,1725497429890768405,110621,7904794000125589503,44,Continuous Lit UCP,ON Market,7904794000123571224,3380,3390,3380,802,1,Buy,67,1,1341
3,11925859,2024-09-05,1725497429890768405,110621,7904794000125589501,44,Continuous Lit UCP,ON Market,7904794000123571224,3380,3390,3380,802,2,Sell,67,0,1342
3,11934813,2024-09-05,1725497432374390310,110621,7904794000125589504,1,Continuous Lit,ON Market,7904794000123571306,3380,3390,3380,1181,1,Buy,67,0,1343
3,11934814,2024-09-05,1725497432374390310,110621,7904794000125590907,1,Continuous Lit,ON Market,7904794000123571306,3380,3390,3380,1181,2,Sell,47,1,1344
3,11934815,2024-09-05,1725497432374390310,110621,7904794000125589506,1,Continuous Lit,ON Market,7904794000123571307,3380,3390,3380,1182,1,Buy,67,0,1345
3,11934816,2024-09-05,1725497432374390310,110621,7904794000125590907,1,Continuous Lit,ON Market,7904794000123571307,3380,3390,3380,1182,2,Sell,47,1,1346
3,11934817,2024-09-05,1725497432374390310,110621,7904794000125589508,1,Continuous Lit,ON Market,7904794000123571308,3380,3390,3380,112,1,Buy,42,0,1347
3,11934818,2024-09-05,1725497432374390310,110621,7904794000125590907,1,Continuous Lit,ON Market,7904794000123571308,3380,3390,3380,112,2,Sell,47,1,1348
3,11934819,2024-09-05,1725497432374390310,110621,7904794000125589510,1,Continuous Lit,ON Market,7904794000123571309,3380,3390,3380,159,1,Buy,42,0,1349
3,11934820,2024-09-05,1725497432374390310,110621,7904794000125590907,1,Continuous Lit,ON Market,7904794000123571309,3380,3390,3380,159,2,Sell,47,1,1350
3,11934821,2024-09-05,1725497432374390310,110621,7904794000125589511,1,Continuous Lit,ON Market,7904794000123571310,3380,3390,3380,1160,1,Buy,67,0,1351
3,11934822,2024-09-05,1725497432374390310,110621,7904794000125590907,1,Continuous Lit,ON Market,7904794000123571310,3380,3390,3380,1160,2,Sell,47,1,1352
3,11934823,2024-09-05,1725497432374390310,110621,7904794000125589517,1,Continuous Lit,ON Market,7904794000123571311,3380,3390,3380,322,1,Buy,41,0,1353
3,11934824,2024-09-05,1725497432374390310,110621,7904794000125590907,1,Continuous Lit,ON Market,7904794000123571311,3380,3390,3380,322,2,Sell,47,1,1354
3,11934825,2024-09-05,1725497432374390310,110621,7904794000125589523,1,Continuous Lit,ON Market,7904794000123571312,3380,3390,3380,102,1,Buy,41,0,1355
3,11934826,2024-09-05,1725497432374390310,110621,7904794000125590907,1,Continuous Lit,ON Market,7904794000123571312,3380,3390,3380,102,2,Sell,47,1,1356
3,11934827,2024-09-05,1725497432374390310,110621,7904794000125589577,1,Continuous Lit,ON Market,7904794000123571313,3380,3390,3380,16,1,Buy,51,0,1357
3,11934828,2024-09-05,1725497432374390310,110621,7904794000125590907,1,Continuous Lit,ON Market,7904794000123571313,3380,3390,3380,16,2,Sell,47,1,1358
3,11934829,2024-09-05,1725497432374390310,110621,7904794000125522842,1,Continuous Lit,ON Market,7904794000123571314,3380,3390,3380,10,1,Buy,47,0,1359
3,11934830,2024-09-05,1725497432374390310,110621,7904794000125590907,1,Continuous Lit,ON Market,7904794000123571314,3380,3390,3380,10,2,Sell,47,1,1360
3,11934831,2024-09-05,1725497432374390310,110621,7904794000125589937,1,Continuous Lit,ON Market,7904794000123571315,3380,3390,3380,1389,1,Buy,67,0,1361
3,11934832,2024-09-05,1725497432374390310,110621,7904794000125590907,1,Continuous Lit,ON Market,7904794000123571315,3380,3390,3380,1389,2,Sell,47,1,1362
3,12019993,2024-09-05,1725497456487074538,110621,7904794000125589939,1,Continuous Lit,ON Market,7904794000123571758,3380,3390,3380,3,1,Buy,41,0,1363
3,12019994,2024-09-05,1725497456487074538,110621,7904794000125604313,1,Continuous Lit,ON Market,7904794000123571758,3380,3390,3380,3,2,Sell,51,1,1364
3,12290038,2024-09-05,1725497533643288010,110621,7904794000125589939,1,Continuous Lit,ON Market,7904794000123573625,3380,3390,3380,3,1,Buy,41,0,1365
3,12290039,2024-09-05,1725497533643288010,110621,7904794000125645859,1,Continuous Lit,ON Market,7904794000123573625,3380,3390,3380,3,2,Sell,51,1,1366
3,12290054,2024-09-05,1725497533643407245,110621,7904794000125590917,1,Continuous Lit,ON Market,7904794000123573626,3380,3390,3380,34,1,Buy,42,0,1367
3,12290055,2024-09-05,1725497533643407245,110621,7904794000125645860,1,Continuous Lit,ON Market,7904794000123573626,3380,3390,3380,34,2,Sell,67,1,1368
3,12290056,2024-09-05,1725497533643407245,110621,7904794000125590918,1,Continuous Lit,ON Market,7904794000123573627,3380,3390,3380,48,1,Buy,42,0,1369
3,12290057,2024-09-05,1725497533643407245,110621,7904794000125645860,1,Continuous Lit,ON Market,7904794000123573627,3380,3390,3380,48,2,Sell,67,1,1370
3,12290058,2024-09-05,1725497533643407245,110621,7904794000125592496,44,Continuous Lit UCP,ON Market,7904794000123573628,3380,3390,3380,21,1,Buy,67,0,1371
3,12290059,2024-09-05,1725497533643407245,110621,7904794000125645860,44,Continuous Lit UCP,ON Market,7904794000123573628,3380,3390,3380,21,2,Sell,67,1,1372
3,12290242,2024-09-05,1725497533656226006,110621,7904794000125645901,47,Centre Point,ON Market,7904794000123573629,3370,3380,3375,25,1,Buy,67,0,1373
3,12290243,2024-09-05,1725497533656226006,110621,7904794000125645905,47,Centre Point,ON Market,7904794000123573629,3370,3380,3375,25,2,Sell,41,1,1374
3,12294254,2024-09-05,1725497534357765639,110621,7904794000125646334,1,Continuous Lit,ON Market,7904794000123573647,3370,3380,3380,914,1,Buy,41,1,1375
3,12294255,2024-09-05,1725497534357765639,110621,7904794000125645890,1,Continuous Lit,ON Market,7904794000123573647,3370,3380,3380,914,2,Sell,61,0,1376
3,12294256,2024-09-05,1725497534357765639,110621,7904794000125646334,44,Continuous Lit UCP,ON Market,7904794000123573648,3370,3380,3380,30,1,Buy,41,1,1377
3,12294257,2024-09-05,1725497534357765639,110621,7904794000125434968,44,Continuous Lit UCP,ON Market,7904794000123573648,3370,3380,3380,30,2,Sell,41,0,1378
3,12294258,2024-09-05,1725497534357765639,110621,7904794000125646334,1,Continuous Lit,ON Market,7904794000123573649,3370,3380,3380,2,1,Buy,41,1,1379
3,12294259,2024-09-05,1725497534357765639,110621,7904794000125645962,1,Continuous Lit,ON Market,7904794000123573649,3370,3380,3380,2,2,Sell,51,0,1380
3,12294260,2024-09-05,1725497534357765639,110621,7904794000125646334,1,Continuous Lit,ON Market,7904794000123573650,3370,3380,3380,502,1,Buy,41,1,1381
3,12294261,2024-09-05,1725497534357765639,110621,7904794000125646067,1,Continuous Lit,ON Market,7904794000123573650,3370,3380,3380,502,2,Sell,26,0,1382
3,12294262,2024-09-05,1725497534357765639,110621,7904794000125646334,1,Continuous Lit,ON Market,7904794000123573651,3370,3380,3380,225,1,Buy,41,1,1383
3,12294263,2024-09-05,1725497534357765639,110621,7904794000125646202,1,Continuous Lit,ON Market,7904794000123573651,3370,3380,3380,225,2,Sell,51,0,1384
3,12294363,2024-09-05,1725497534358302822,110621,7904794000125646353,48,Centre Point UCP,ON Market,7904794000123573652,3380,3390,3385,125,1,Buy,67,1,1385
3,12294364,2024-09-05,1725497534358302822,110621,7904794000125646348,48,Centre Point UCP,ON Market,7904794000123573652,3380,3390,3385,125,2,Sell,67,0,1386
3,12401306,2024-09-05,1725497564636190803,110621,7904794000125591282,1,Continuous Lit,ON Market,7904794000123574334,3380,3390,3380,2,1,Buy,47,0,1387
3,12401307,2024-09-05,1725497564636190803,110621,7904794000125662566,1,Continuous Lit,ON Market,7904794000123574334,3380,3390,3380,2,2,Sell,146,1,1388
3,12401308,2024-09-05,1725497564636190803,110621,7904794000125647089,1,Continuous Lit,ON Market,7904794000123574335,3380,3390,3380,41,1,Buy,67,0,1389
3,12401309,2024-09-05,1725497564636190803,110621,7904794000125662566,1,Continuous Lit,ON Market,7904794000123574335,3380,3390,3380,41,2,Sell,146,1,1390
3,12405590,2024-09-05,1725497565623801653,110621,7904794000125662630,1,Continuous Lit,ON Market,7904794000123574364,3380,3390,3380,82,1,Buy,67,0,1391
3,12405591,2024-09-05,1725497565623801653,110621,7904794000125663123,1,Continuous Lit,ON Market,7904794000123574364,3380,3390,3380,82,2,Sell,47,1,1392
3,12405605,2024-09-05,1725497565623918571,110621,7904794000125662630,44,Continuous Lit UCP,ON Market,7904794000123574365,3370,3390,3380,1099,1,Buy,67,0,1393
3,12405606,2024-09-05,1725497565623918571,110621,7904794000125663124,44,Continuous Lit UCP,ON Market,7904794000123574365,3370,3390,3380,1099,2,Sell,67,1,1394
3,12405607,2024-09-05,1725497565623918571,110621,7904794000125662577,1,Continuous Lit,ON Market,7904794000123574366,3370,3390,3380,2,1,Buy,47,0,1395
3,12405608,2024-09-05,1725497565623918571,110621,7904794000125663124,1,Continuous Lit,ON Market,7904794000123574366,3370,3390,3380,2,2,Sell,67,1,1396
3,12421932,2024-09-05,1725497568800587801,110621,7904794000125665549,1,Continuous Lit,ON Market,7904794000123574425,3370,3390,3380,241,1,Buy,41,1,1397
3,12421933,2024-09-05,1725497568800587801,110621,7904794000125664896,1,Continuous Lit,ON Market,7904794000123574425,3370,3390,3380,241,2,Sell,47,0,1398
3,12442806,2024-09-05,1725497574534847462,110621,7904794000125668778,1,Continuous Lit,ON Market,7904794000123574573,3370,3390,3380,3,1,Buy,41,1,1399
3,12442807,2024-09-05,1725497574534847462,110621,7904794000125666892,1,Continuous Lit,ON Market,7904794000123574573,3370,3390,3380,3,2,Sell,47,0,1400
3,12447604,2024-09-05,1725497576747561910,110621,7904794000124408605,1,Continuous Lit,ON Market,7904794000123574608,3370,3390,3370,49,1,Buy,67,0,1401
3,12447605,2024-09-05,1725497576747561910,110621,7904794000125669623,1,Continuous Lit,ON Market,7904794000123574608,3370,3390,3370,49,2,Sell,47,1,1402
3,12541948,2024-09-05,1725497609319248506,110621,7904794000125683642,5,Trade Report Crossings,OFF Market,7904794000123575355,3370,3380,3375,201,1,Buy,51,0,1403
