orderid,orderbookid,qty_filled,order_quantity,fill_ratio,fill_rate_pct,num_fills,avg_fill_size,fill_status,vwap,arrival_midpoint,arrival_bid,arrival_offer,arrival_spread,arrival_spread_bps,limit_price,price_improvement,price_improvement_bps,exec_cost_arrival_bps,exec_cost_vw_bps,effective_spread_pct,slippage_bps,implementation_shortfall_bps,total_execution_value,order_timestamp,first_fill_time,last_fill_time,time_to_first_fill_sec,execution_duration_sec,total_duration_sec,avg_time_between_fills,vw_exec_time_sec,first_fill_midpoint,last_fill_midpoint,market_drift_bps,avg_execution_spread_bps,spread_volatility_bps,price_volatility_bps,date,orderbookid_partition,ticker
7904793995831702716,85603,19.0,25.0,0.76,76.0,1.0,19.0,Partially Filled,141160.0,141160.0,141150.0,141170.0,20.0,1.4168319637291018,141160.0,0.0,0.0,0.0,-0.35419544504657674,0.0,0.0,0.0,2682040.0,1725512509480533989,1725512509476236886,1725512509476236886,0.0,0.0,0.0,0.0,0.0,141165.0,141165.0,0.0,0.7083908900931535,0.0,0.0,2024-09-05,85603,cba
7904793995831709272,85603,13.0,25.0,0.52,52.0,1.0,13.0,Partially Filled,141120.0,141115.0,141110.0,141120.0,10.0,0.7086418878219891,141120.0,0.0,0.0,0.35432094391099456,0.0,100.0,0.35432094391099456,0.35432094391099456,1834560.0,1725512553301764043,1725512553191508420,1725512553191508420,0.0,0.0,0.0,0.0,0.0,141120.0,141120.0,0.0,0.0,0.0,0.0,2024-09-05,85603,cba
7904793995831726412,85603,275.0,423.0,0.6501182033096927,65.01182033096927,5.0,55.0,Partially Filled,140998.18181818182,140985.0,140980.0,140990.0,10.0,0.7092953151044438,140990.0,8.181818181823473,0.5803119499130062,-0.9349801880925965,-0.9349801880922213,263.63636363646947,-0.9349801880925965,0.9349801880922213,38774500.0,1725512667430260461,1725512665853596380,1725512665857952586,0.0,0.004356206,0.0,0.0010890515,0.0,140985.0,140985.0,0.0,0.7092953151044438,0.0,0.3171768527317913,2024-09-05,85603,cba
7904793995831726705,85603,33.0,155.0,0.2129032258064516,21.29032258064516,7.0,4.714285714285714,Partially Filled,140980.0,140970.0,140960.0,140980.0,20.0,1.4187415762218911,140980.0,0.0,0.0,-0.7093707881109456,-0.5588928598397246,100.0,-0.7093707881109456,0.7093707881109456,4652340.0,1725512693432073424,1725512667482154486,1725512677435377338,0.0,9.953222852,0.0,1.6588704753333332,0.0,140975.0,140970.0,-0.3546728143287817,0.9120301851045143,0.32047242245666463,0.0,2024-09-05,85603,cba
7904793995831729945,85603,7.0,8.0,0.875,87.5,4.0,1.75,Partially Filled,140970.0,140925.0,140920.0,140930.0,10.0,0.7095973035302466,140970.0,0.0,0.0,-3.1931878658861095,-0.5067221765450245,900.0,-3.1931878658861095,3.1931878658861095,986790.0,1725512719522592897,1725512695141437428,1725512697675990684,0.0,2.534553256,0.0,0.8448510853333334,0.0,140965.0,140960.0,-0.3546979746745646,1.2414806558957387,0.307199248556368,0.0,2024-09-05,85603,cba
7904793995831730014,85603,34.0,36.0,0.9444444444444444,94.44444444444444,1.0,34.0,Partially Filled,140910.0,140910.0,140900.0,140920.0,20.0,1.4193456816407637,140910.0,0.0,0.0,0.0,-0.3548238299684207,0.0,0.0,0.0,4790940.0,1725512726197842245,1725512726197559044,1725512726197559044,0.0,0.0,0.0,0.0,0.0,140915.0,140915.0,0.0,0.7096476599368414,0.0,0.0,2024-09-05,85603,cba
7904793995831733227,85603,126.0,129.0,0.9767441860465116,97.67441860465115,7.0,18.0,Partially Filled,140940.0,140935.0,140930.0,140940.0,10.0,0.7095469542696987,140940.0,0.0,0.0,-0.35477347713484936,0.0,100.0,-0.35477347713484936,0.35477347713484936,17758440.0,1725512718294335684,1725512718290097100,1725512718290097100,0.0,0.0,0.0,0.0,0.0,140940.0,140940.0,0.0,0.0,0.0,0.0,2024-09-05,85603,cba
7904793995831735158,85603,2.0,25.0,0.08,8.0,1.0,2.0,Partially Filled,140920.0,140890.0,140880.0,140900.0,20.0,1.419547164454539,140920.0,0.0,0.0,-2.1293207466818087,-1.4194464158978,300.0,-2.1293207466818087,2.1293207466818087,281840.0,1725512728331110194,1725512726269455406,1725512726269455406,0.0,0.0,0.0,0.0,0.0,140900.0,140900.0,0.0,2.8388928317956,0.0,0.0,2024-09-05,85603,cba
7904793995831736418,85603,6.0,25.0,0.24,24.0,1.0,6.0,Partially Filled,140910.0,140900.0,140890.0,140910.0,20.0,1.4194464158978,140910.0,0.0,0.0,-0.7097232079489,-0.7097232079488999,100.0,-0.7097232079489,0.7097232079489,845460.0,1725512734982380525,1725512734978908900,1725512734978908900,0.0,0.0,0.0,0.0,0.0,140900.0,140900.0,0.0,1.4194464158978,0.0,0.0,2024-09-05,85603,cba
7904793995831738763,85603,13.0,21.0,0.6190476190476191,61.904761904761905,1.0,13.0,Partially Filled,141040.0,141050.0,141040.0,141060.0,20.0,1.4179369018078696,141040.0,0.0,0.0,-0.7089684509039348,-0.7089684509039349,100.0,-0.7089684509039348,-0.7089684509039348,1833520.0,1725513150945918370,1725513150945749664,1725513150945749664,0.0,0.0,0.0,0.0,0.0,141050.0,141050.0,0.0,1.4179369018078696,0.0,0.0,2024-09-05,85603,cba
7904793995831749349,85603,1.0,25.0,0.04,4.0,1.0,1.0,Partially Filled,140950.0,140935.0,140930.0,140940.0,10.0,0.7095469542696987,140950.0,0.0,0.0,-1.0643204314045482,-0.3547483060768385,300.0,-1.0643204314045482,1.0643204314045482,140950.0,1725512826861523162,1725512825518648025,1725512825518648025,0.0,0.0,0.0,0.0,0.0,140945.0,140945.0,0.0,0.709496612153677,0.0,0.0,2024-09-05,85603,cba
7904793995831749621,85603,7.0,14.0,0.5,50.0,1.0,7.0,Partially Filled,140940.0,140910.0,140900.0,140920.0,20.0,1.4193456816407637,140940.0,0.0,0.0,-2.1290185224611453,-0.35477347713484936,300.0,-2.1290185224611453,2.1290185224611453,986580.0,1725512852000967024,1725512826822624888,1725512826822624888,0.0,0.0,0.0,0.0,0.0,140935.0,140935.0,0.0,0.7095469542696987,0.0,0.0,2024-09-05,85603,cba
7904793995831749775,85603,140.0,564.0,0.24822695035460993,24.822695035460992,11.0,12.727272727272727,Partially Filled,140930.14285714287,140935.0,140930.0,140940.0,10.0,0.7095469542696987,140930.0,0.14285714286961593,0.010136744686696654,0.34463709207296866,-0.010136744685811598,97.14285714260768,0.34463709207296866,-0.3446370920738537,19730220.0,1725512829440283150,1725512827832256116,1725512828996391708,0.0,1.164135592,0.0,0.1164135592,0.0,140930.0,140930.0,0.0,0.0,0.0,0.10697191476042056,2024-09-05,85603,cba
7904793995831764972,85603,18.0,24.0,0.75,75.0,1.0,18.0,Partially Filled,140950.0,140935.0,140920.0,140950.0,30.0,2.1286408628090965,140950.0,0.0,0.0,-1.0643204314045482,-0.7095217823187172,100.0,-1.0643204314045482,1.0643204314045482,2537100.0,1725512976746789729,1725512973951160303,1725512973951160303,0.0,0.0,0.0,0.0,0.0,140940.0,140940.0,0.0,1.4190435646374344,0.0,0.0,2024-09-05,85603,cba
7904793995831768802,85603,10.0,25.0,0.4,40.0,1.0,10.0,Partially Filled,140930.0,140940.0,140930.0,140950.0,20.0,1.4190435646374344,140930.0,0.0,0.0,-0.7095217823187172,-0.7095217823187172,100.0,-0.7095217823187172,-0.7095217823187172,1409300.0,1725512961633595639,1725512961633415859,1725512961633415859,0.0,0.0,0.0,0.0,0.0,140940.0,140940.0,0.0,1.4190435646374344,0.0,0.0,2024-09-05,85603,cba
7904793995831784638,85603,22.0,25.0,0.88,88.0,1.0,22.0,Partially Filled,140940.0,140950.0,140940.0,140960.0,20.0,1.4189428875487762,140940.0,0.0,0.0,-0.7094714437743881,-0.7094714437743881,100.0,-0.7094714437743881,-0.7094714437743881,3100680.0,1725513056104248660,1725513056103943650,1725513056103943650,0.0,0.0,0.0,0.0,0.0,140950.0,140950.0,0.0,1.4189428875487762,0.0,0.0,2024-09-05,85603,cba
7904793995831787376,85603,5.0,68.0,0.07352941176470588,7.352941176470589,1.0,5.0,Partially Filled,141020.0,141010.0,141000.0,141020.0,20.0,1.4183391248847599,141020.0,0.0,0.0,-0.7091695624423799,-0.7091695624423799,100.0,-0.7091695624423799,0.7091695624423799,705100.0,1725513117839423082,1725513115430487721,1725513115430487721,0.0,0.0,0.0,0.0,0.0,141010.0,141010.0,0.0,1.4183391248847599,0.0,0.0,2024-09-05,85603,cba
7904793995831787933,85603,8.0,25.0,0.32,32.0,1.0,8.0,Partially Filled,140990.0,141000.0,140990.0,141010.0,20.0,1.4184397163120568,140990.0,0.0,0.0,-0.7092198581560284,-0.3546225043441257,100.0,-0.7092198581560284,-0.7092198581560284,1127920.0,1725513080576647770,1725513080452563887,1725513080452563887,0.0,0.0,0.0,0.0,0.0,140995.0,140995.0,0.0,0.7092450086882514,0.0,0.0,2024-09-05,85603,cba
7904793995831789032,85603,16.0,25.0,0.64,64.0,1.0,16.0,Partially Filled,140990.0,141000.0,140990.0,141010.0,20.0,1.4184397163120568,140990.0,0.0,0.0,-0.7092198581560284,-0.7092198581560284,100.0,-0.7092198581560284,-0.7092198581560284,2255840.0,1725513090766809016,1725513090766645816,1725513090766645816,0.0,0.0,0.0,0.0,0.0,141000.0,141000.0,0.0,1.4184397163120568,0.0,0.0,2024-09-05,85603,cba
7904793995831804295,85603,14.0,25.0,0.56,56.00000000000001,1.0,14.0,Partially Filled,141070.0,141095.0,141080.0,141110.0,30.0,2.1262270101704526,141070.0,0.0,0.0,-1.7718558418087105,-1.7718558418087105,166.66666666666669,-1.7718558418087105,-1.7718558418087105,1974980.0,1725513179485424369,1725513179485186589,1725513179485186589,0.0,0.0,0.0,0.0,0.0,141095.0,141095.0,0.0,2.1262270101704526,0.0,0.0,2024-09-05,85603,cba
7904793995831839370,85603,24.0,102.0,0.23529411764705882,23.52941176470588,1.0,24.0,Partially Filled,141170.0,141065.0,141050.0,141080.0,30.0,2.1266791904441216,141170.0,0.0,0.0,-7.443377166554425,-0.7084159818645509,700.0,-7.443377166554425,7.443377166554425,3388080.0,1725513598563587211,1725513377880329759,1725513377880329759,0.0,0.0,0.0,0.0,0.0,141160.0,141160.0,0.0,1.4168319637291018,0.0,0.0,2024-09-05,85603,cba
7904793995831842681,85603,2.0,25.0,0.08,8.0,1.0,2.0,Partially Filled,141120.0,141095.0,141090.0,141100.0,10.0,0.7087423367234842,141120.0,0.0,0.0,-1.7718558418087105,-0.35432094391099456,500.0,-1.7718558418087105,1.7718558418087105,282240.0,1725513392777915386,1725513391772635938,1725513391772635938,0.0,0.0,0.0,0.0,0.0,141115.0,141115.0,0.0,0.7086418878219891,0.0,0.0,2024-09-05,85603,cba
7904793995831842940,85603,6.0,25.0,0.24,24.0,1.0,6.0,Partially Filled,141100.0,141080.0,141060.0,141100.0,40.0,2.835270768358378,141100.0,0.0,0.0,-1.417635384179189,-1.4176353841791893,100.0,-1.417635384179189,1.417635384179189,846600.0,1725513392309603845,1725513392309420124,1725513392309420124,0.0,0.0,0.0,0.0,0.0,141080.0,141080.0,0.0,2.835270768358378,0.0,0.0,2024-09-05,85603,cba
7904793995831847314,85603,14.0,25.0,0.56,56.00000000000001,1.0,14.0,Partially Filled,141060.0,141045.0,141030.0,141060.0,30.0,2.126980750824205,141060.0,0.0,0.0,-1.0634903754121026,-1.0634903754121026,100.0,-1.0634903754121026,1.0634903754121026,1974840.0,1725513424472319268,1725513424472162319,1725513424472162319,0.0,0.0,0.0,0.0,0.0,141045.0,141045.0,0.0,2.126980750824205,0.0,0.0,2024-09-05,85603,cba
7904793995831849307,85603,2.0,25.0,0.08,8.0,1.0,2.0,Partially Filled,141050.0,141035.0,141020.0,141050.0,30.0,2.1271315630871768,141050.0,0.0,0.0,-1.0635657815435884,-1.4181379848259235,100.0,-1.0635657815435884,1.0635657815435884,282100.0,1725513437536247412,1725513437232911625,1725513437232911625,0.0,0.0,0.0,0.0,0.0,141030.0,141030.0,0.0,2.836275969651847,0.0,0.0,2024-09-05,85603,cba
7904793995831854494,85603,7.0,25.0,0.28,28.000000000000004,1.0,7.0,Partially Filled,141020.0,141030.0,141020.0,141040.0,20.0,1.4181379848259235,141020.0,0.0,0.0,-0.7090689924129617,-0.7090689924129617,100.0,-0.7090689924129617,-0.7090689924129617,987140.0,1725513477467419136,1725513477466914151,1725513477466914151,0.0,0.0,0.0,0.0,0.0,141030.0,141030.0,0.0,1.4181379848259235,0.0,0.0,2024-09-05,85603,cba
7904793995831863485,85603,2.0,25.0,0.08,8.0,1.0,2.0,Partially Filled,141020.0,141015.0,141010.0,141020.0,10.0,0.7091444172605751,141020.0,0.0,0.0,-0.35457220863028754,-0.7091695624423799,100.0,-0.35457220863028754,0.35457220863028754,282040.0,1725513543466637612,1725513543345313279,1725513543345313279,0.0,0.0,0.0,0.0,0.0,141010.0,141010.0,0.0,1.4183391248847599,0.0,0.0,2024-09-05,85603,cba
7904793995831870439,85603,7.0,25.0,0.28,28.000000000000004,1.0,7.0,Partially Filled,141050.0,141070.0,141060.0,141080.0,20.0,1.4177358758063374,141050.0,0.0,0.0,-1.4177358758063374,-1.0633395952220608,200.0,-1.4177358758063374,-1.4177358758063374,987350.0,1725513598775143277,1725513598408555017,1725513598408555017,0.0,0.0,0.0,0.0,0.0,141065.0,141065.0,0.0,2.1266791904441216,0.0,0.0,2024-09-05,85603,cba
7904793995831872010,85603,6.0,34.0,0.17647058823529413,17.647058823529413,1.0,6.0,Partially Filled,141070.0,141090.0,141080.0,141100.0,20.0,1.41753490679708,141070.0,0.0,0.0,-1.41753490679708,-0.354421407052986,200.0,-1.41753490679708,-1.41753490679708,846420.0,1725513602651657311,1725513602223923179,1725513602223923179,0.0,0.0,0.0,0.0,0.0,141075.0,141075.0,0.0,0.7088428141059719,0.0,0.0,2024-09-05,85603,cba
7904793995831875861,85603,12.0,26.0,0.46153846153846156,46.15384615384615,1.0,12.0,Partially Filled,141090.0,141050.0,141040.0,141060.0,20.0,1.4179369018078696,141090.0,0.0,0.0,-2.835873803615739,-1.063264221158958,400.0,-2.835873803615739,2.835873803615739,1693080.0,1725513651040554630,1725513634846057858,1725513634846057858,0.0,0.0,0.0,0.0,0.0,141075.0,141075.0,0.0,0.7088428141059719,0.0,0.0,2024-09-05,85603,cba
7904793995831876057,85603,2.0,25.0,0.08,8.0,1.0,2.0,Partially Filled,141080.0,141070.0,141060.0,141080.0,20.0,1.4177358758063374,141080.0,0.0,0.0,-0.7088679379031687,-0.7088679379031687,100.0,-0.7088679379031687,0.7088679379031687,282160.0,1725513628781875543,1725513628623839978,1725513628623839978,0.0,0.0,0.0,0.0,0.0,141070.0,141070.0,0.0,1.4177358758063374,0.0,0.0,2024-09-05,85603,cba
7904793995831876447,85603,2.0,25.0,0.08,8.0,1.0,2.0,Partially Filled,141070.0,141060.0,141050.0,141070.0,20.0,1.417836381681554,141070.0,0.0,0.0,-0.708918190840777,-0.708918190840777,100.0,-0.708918190840777,0.708918190840777,282140.0,1725513631440851874,1725513630606058016,1725513630606058016,0.0,0.0,0.0,0.0,0.0,141060.0,141060.0,0.0,1.417836381681554,0.0,0.0,2024-09-05,85603,cba
7904793995831878554,85603,1.0,25.0,0.04,4.0,1.0,1.0,Partially Filled,141070.0,141055.0,141040.0,141070.0,30.0,2.1268299599447023,141070.0,0.0,0.0,-1.0634149799723511,-1.0634149799723511,100.0,-1.0634149799723511,1.0634149799723511,141070.0,1725513652019106646,1725513652018765141,1725513652018765141,0.0,0.0,0.0,0.0,0.0,141055.0,141055.0,0.0,2.1268299599447023,0.0,0.0,2024-09-05,85603,cba
7904793995831890344,85603,409.0,423.0,0.966903073286052,96.6903073286052,12.0,34.083333333333336,Partially Filled,141082.7628361858,141020.0,141010.0,141030.0,20.0,1.4182385477237271,141080.0,2.762836185807828,0.19583471688459228,-4.450633682159114,-0.550263064739966,627.6283618580783,-4.450633682159114,4.45063368215862,57702850.0,1725513732031309101,1725513725496103834,1725513725812254073,0.0,0.316150239,0.0,0.02874093081818182,0.0,141075.0,141075.0,0.0,0.7088428141059718,1.1102230246251565e-16,0.2759015093379815,2024-09-05,85603,cba
7904793995831890503,85603,8.0,25.0,0.32,32.0,1.0,8.0,Partially Filled,141100.0,141090.0,141080.0,141100.0,20.0,1.41753490679708,141100.0,0.0,0.0,-0.70876745339854,-0.3543711683617421,100.0,-0.70876745339854,0.70876745339854,1128800.0,1725513724042315431,1725513723847626616,1725513723847626616,0.0,0.0,0.0,0.0,0.0,141095.0,141095.0,0.0,0.7087423367234842,0.0,0.0,2024-09-05,85603,cba
7904793995831891577,85603,2.0,20.0,0.1,10.0,1.0,2.0,Partially Filled,141060.0,140945.0,140930.0,140960.0,30.0,2.1284898364610307,141060.0,0.0,0.0,-8.159211039767285,-0.3544716599907838,766.6666666666667,-8.159211039767285,8.159211039767285,282120.0,1725513757001312693,1725513727139724552,1725513727139724552,0.0,0.0,0.0,0.0,0.0,141055.0,141055.0,0.0,0.7089433199815676,0.0,0.0,2024-09-05,85603,cba
7904793995831894048,85603,2.0,25.0,0.08,8.0,1.0,2.0,Partially Filled,140990.0,140985.0,140980.0,140990.0,10.0,0.7092953151044438,140990.0,0.0,0.0,-0.3546476575522219,-1.4187415762218911,100.0,-0.3546476575522219,0.3546476575522219,281980.0,1725513733229422464,1725513733117977289,1725513733117977289,0.0,0.0,0.0,0.0,0.0,140970.0,140970.0,0.0,2.8374831524437822,0.0,0.0,2024-09-05,85603,cba
7904793995831896988,85603,17.0,25.0,0.68,68.0,1.0,17.0,Partially Filled,140960.0,140945.0,140930.0,140960.0,30.0,2.1284898364610307,140960.0,0.0,0.0,-1.0642449182305154,-1.0642449182305154,100.0,-1.0642449182305154,1.0642449182305154,2396320.0,1725513740476368396,1725513738850177785,1725513738850177785,0.0,0.0,0.0,0.0,0.0,140945.0,140945.0,0.0,2.1284898364610307,0.0,0.0,2024-09-05,85603,cba
7904793995831897551,85603,5.0,14.0,0.35714285714285715,35.714285714285715,1.0,5.0,Partially Filled,141090.0,141080.0,141070.0,141090.0,20.0,1.417635384179189,141090.0,0.0,0.0,-0.7088176920895946,-0.7088176920895946,100.0,-0.7088176920895946,0.7088176920895946,705450.0,1725513865007048777,1725513865006892928,1725513865006892928,0.0,0.0,0.0,0.0,0.0,141080.0,141080.0,0.0,1.417635384179189,0.0,0.0,2024-09-05,85603,cba
7904793995831910601,85603,17.0,34.0,0.5,50.0,3.0,5.666666666666667,Partially Filled,141020.0,141035.0,141030.0,141040.0,10.0,0.7090438543623924,141020.0,0.0,0.0,-1.0635657815435884,-0.35454706612302783,300.0,-1.0635657815435884,-1.0635657815435884,2397340.0,1725513832079792288,1725513816632374886,1725513825052496864,0.0,8.420121978,0.0,4.210060989,0.0,141025.0,141025.0,0.0,0.7090941322460557,0.0,0.0,2024-09-05,85603,cba
7904793995831918279,85603,5.0,28.0,0.17857142857142858,17.857142857142858,2.0,2.5,Partially Filled,141070.0,141085.0,141080.0,141090.0,10.0,0.7087925718538469,141070.0,0.0,0.0,-1.0631888577807704,-0.07088428141059719,300.0,-1.0631888577807704,-1.0631888577807704,705350.0,1725513867238696866,1725513864715099818,1725513864715667787,0.0,0.000567969,0.0,0.000567969,0.0,141070.0,141075.0,0.35443396895158436,0.35442140705298597,0.35442140705298597,0.0,2024-09-05,85603,cba
7904793995831920390,85603,11.0,25.0,0.44,44.0,1.0,11.0,Partially Filled,141080.0,141055.0,141040.0,141070.0,30.0,2.1268299599447023,141080.0,0.0,0.0,-1.7723582999539187,-0.7088679379031687,166.66666666666669,-1.7723582999539187,1.7723582999539187,1551880.0,1725513917654821511,1725513881831921842,1725513881831921842,0.0,0.0,0.0,0.0,0.0,141070.0,141070.0,0.0,1.4177358758063374,0.0,0.0,2024-09-05,85603,cba
7904793995831922236,85603,23.0,25.0,0.92,92.0,3.0,7.666666666666667,Partially Filled,141070.0,141055.0,141040.0,141070.0,30.0,2.1268299599447023,141070.0,0.0,0.0,-1.0634149799723511,-0.7859925437077868,100.0,-1.0634149799723511,1.0634149799723511,3244610.0,1725513890725783525,1725513889410965049,1725513890725753991,0.0,1.314788942,0.0,0.657394471,0.0,141065.0,141055.0,-0.7088930634813739,1.6541843277902595,0.668421863189218,0.0,2024-09-05,85603,cba
7904793995831923437,85603,8.0,79.0,0.10126582278481013,10.126582278481013,1.0,8.0,Partially Filled,141050.0,141055.0,141040.0,141070.0,30.0,2.1268299599447023,141050.0,0.0,0.0,-0.3544716599907838,-0.708918190840777,33.33333333333333,-0.3544716599907838,-0.3544716599907838,1128400.0,1725513900667717733,1725513900472277431,1725513900472277431,0.0,0.0,0.0,0.0,0.0,141060.0,141060.0,0.0,1.417836381681554,0.0,0.0,2024-09-05,85603,cba
7904793995831927308,85603,59.0,79.0,0.7468354430379747,74.68354430379746,2.0,29.5,Partially Filled,141080.0,141095.0,141090.0,141100.0,10.0,0.7087423367234842,141080.0,0.0,0.0,-1.0631135050852263,-0.7087674533985401,300.0,-1.0631135050852263,-1.0631135050852263,8323720.0,1725513935566112328,1725513927528530806,1725513934653538807,0.0,7.125008001,0.0,7.125008001,0.0,141090.0,141090.0,0.0,1.41753490679708,0.0,0.0,2024-09-05,85603,cba
7904793995831931065,85603,5.0,30.0,0.16666666666666666,16.666666666666664,1.0,5.0,Partially Filled,141110.0,141085.0,141080.0,141090.0,10.0,0.7087925718538469,141110.0,0.0,0.0,-1.7719814296346175,-0.7087172218284904,500.0,-1.7719814296346175,1.7719814296346175,705550.0,1725513972844198457,1725513959607242105,1725513959607242105,0.0,0.0,0.0,0.0,0.0,141100.0,141100.0,0.0,1.4174344436569808,0.0,0.0,2024-09-05,85603,cba
7904793995831932637,85603,17.0,21.0,0.8095238095238095,80.95238095238095,1.0,17.0,Partially Filled,141080.0,141115.0,141110.0,141120.0,10.0,0.7086418878219891,141080.0,0.0,0.0,-2.4802466073769622,-0.35439628592692346,700.0,-2.4802466073769622,-2.4802466073769622,2398360.0,1725514016667842055,1725513990778143443,1725513990778143443,0.0,0.0,0.0,0.0,0.0,141085.0,141085.0,0.0,0.7087925718538469,0.0,0.0,2024-09-05,85603,cba
7904793995831938219,85603,3.0,4.0,0.75,75.0,1.0,3.0,Partially Filled,141100.0,141115.0,141110.0,141120.0,10.0,0.7086418878219891,141100.0,0.0,0.0,-1.0629628317329838,-0.3543460543566847,300.0,-1.0629628317329838,-1.0629628317329838,423300.0,1725514009363653371,1725513998842815788,1725513998842815788,0.0,0.0,0.0,0.0,0.0,141105.0,141105.0,0.0,0.7086921087133694,0.0,0.0,2024-09-05,85603,cba
7904793995831945655,85603,18.0,22.0,0.8181818181818182,81.81818181818183,1.0,18.0,Partially Filled,141120.0,141145.0,141130.0,141160.0,30.0,2.1254738035353715,141120.0,0.0,0.0,-1.7712281696128096,-1.4170327334561428,166.66666666666669,-1.7712281696128096,-1.7712281696128096,2540160.0,1725514316513250972,1725514311986645039,1725514311986645039,0.0,0.0,0.0,0.0,0.0,141140.0,141140.0,0.0,2.8340654669122856,0.0,0.0,2024-09-05,85603,cba
7904793995831956708,85603,20.0,25.0,0.8,80.0,1.0,20.0,Partially Filled,141080.0,141060.0,141040.0,141080.0,40.0,2.835672763363108,141080.0,0.0,0.0,-1.417836381681554,-1.417836381681554,100.0,-1.417836381681554,1.417836381681554,2821600.0,1725514114659554023,1725514114659389848,1725514114659389848,0.0,0.0,0.0,0.0,0.0,141060.0,141060.0,0.0,2.835672763363108,0.0,0.0,2024-09-05,85603,cba
7904793995831957847,85603,19.0,25.0,0.76,76.0,1.0,19.0,Partially Filled,141050.0,141060.0,141040.0,141080.0,40.0,2.835672763363108,141050.0,0.0,0.0,-0.708918190840777,-1.0633395952220608,50.0,-0.708918190840777,-0.708918190840777,2679950.0,1725514120948721815,1725514120792040414,1725514120792040414,0.0,0.0,0.0,0.0,0.0,141065.0,141065.0,0.0,2.1266791904441216,0.0,0.0,2024-09-05,85603,cba
7904793995831961070,85603,22.0,25.0,0.88,88.0,1.0,22.0,Partially Filled,141040.0,141025.0,141010.0,141040.0,30.0,2.127282396738167,141040.0,0.0,0.0,-1.0636411983690834,-1.0636411983690834,100.0,-1.0636411983690834,1.0636411983690834,3102880.0,1725514138317358341,1725514138317233146,1725514138317233146,0.0,0.0,0.0,0.0,0.0,141025.0,141025.0,0.0,2.127282396738167,0.0,0.0,2024-09-05,85603,cba
7904793995831961616,85603,29.0,19.0,1.5263157894736843,152.63157894736844,2.0,14.5,Fully Filled,141010.0,141020.0,141010.0,141030.0,20.0,1.4182385477237271,141010.0,0.0,0.0,-0.7091192738618636,-0.7091192738618636,100.0,-0.7091192738618636,-0.7091192738618636,4089290.0,1725514157982379444,1725514146290762852,1725514155317053552,0.0,9.0262907,0.0,9.0262907,0.0,141020.0,141020.0,0.0,1.4182385477237271,0.0,0.0,2024-09-05,85603,cba
7904793995831964414,85603,11.0,12.0,0.9166666666666666,91.66666666666666,1.0,11.0,Partially Filled,141010.0,141135.0,141120.0,141150.0,30.0,2.125624402168137,141010.0,0.0,0.0,-8.856768342367237,-0.7091192738618636,833.3333333333334,-8.856768342367237,-8.856768342367237,1551110.0,1725514289685683735,1725514180284438444,1725514180284438444,0.0,0.0,0.0,0.0,0.0,141020.0,141020.0,0.0,1.4182385477237271,0.0,0.0,2024-09-05,85603,cba
7904793995831968300,85603,6.0,25.0,0.24,24.0,1.0,6.0,Partially Filled,141030.0,141035.0,141030.0,141040.0,10.0,0.7090438543623924,141030.0,0.0,0.0,-0.3545219271811962,-0.3545219271811962,100.0,-0.3545219271811962,-0.3545219271811962,846180.0,1725514181420789865,1725514180897434477,1725514180897434477,0.0,0.0,0.0,0.0,0.0,141035.0,141035.0,0.0,0.7090438543623924,0.0,0.0,2024-09-05,85603,cba
7904793995831982809,85603,14.0,24.0,0.5833333333333334,58.333333333333336,3.0,4.666666666666667,Partially Filled,141050.0,141070.0,141060.0,141080.0,20.0,1.4177358758063374,141050.0,0.0,0.0,-1.4177358758063374,-0.6836005814943489,200.0,-1.4177358758063374,-1.4177358758063374,1974700.0,1725514274058112728,1725514267760658299,1725514271237584759,0.0,3.47692646,0.0,1.73846323,0.0,141060.0,141060.0,0.0,1.1815386944482251,0.33417539404276936,0.0,2024-09-05,85603,cba
7904793995831988443,85603,19.0,700.0,0.027142857142857142,2.7142857142857144,1.0,19.0,Partially Filled,141090.0,141140.0,141130.0,141150.0,20.0,1.4170327334561428,141090.0,0.0,0.0,-3.542581833640357,-0.3543711683617421,500.0,-3.542581833640357,-3.542581833640357,2680710.0,1725514294559385800,1725514287020759947,1725514287020759947,0.0,0.0,0.0,0.0,0.0,141095.0,141095.0,0.0,0.7087423367234842,0.0,0.0,2024-09-05,85603,cba
7904793995831990168,85603,8.0,45.0,0.17777777777777778,17.77777777777778,1.0,8.0,Partially Filled,141180.0,141165.0,141150.0,141180.0,30.0,2.12517267027946,141180.0,0.0,0.0,-1.06258633513973,-1.06258633513973,100.0,-1.06258633513973,1.06258633513973,1129440.0,1725514301614347187,1725514296736746576,1725514296736746576,0.0,0.0,0.0,0.0,0.0,141165.0,141165.0,0.0,2.12517267027946,0.0,0.0,2024-09-05,85603,cba
7904793995831993011,85603,15.0,25.0,0.6,60.0,1.0,15.0,Partially Filled,141150.0,141150.0,141140.0,141160.0,20.0,1.4169323414806942,141150.0,0.0,0.0,-0.0,-0.3542456339225619,0.0,-0.0,0.0,2117250.0,1725514308890923447,1725514308713995803,1725514308713995803,0.0,0.0,0.0,0.0,0.0,141145.0,141145.0,0.0,0.7084912678451238,0.0,0.0,2024-09-05,85603,cba
